H0,H1,H2,alias,url,date
,. Ex-Senate staffer accuses Biden of sexual assault. ,,abcnews,https://abcnews.go.com/,2020-04-13 16:54:02.691043
,. Countries face pressure to loosen restrictions. ,,abcnews,https://abcnews.go.com/,2020-04-13 16:54:02.691043
,. Trump fundraising slows amid outbreak. ,,abcnews,https://abcnews.go.com/,2020-04-13 16:54:02.691043
,. Supreme Court to hold May arguments virtually. ,,abcnews,https://abcnews.go.com/,2020-04-13 16:54:02.691043
,. Virus-era decisions: Way too many with high stakes. ,,abcnews,https://abcnews.go.com/,2020-04-13 16:54:02.691043
,. Trump's developer friend dies of coronavirus. ,,abcnews,https://abcnews.go.com/,2020-04-13 16:54:02.692048
,. Japan's leader slammed over 'stay home' tweet. ,,abcnews,https://abcnews.go.com/,2020-04-13 16:54:02.692048
,. How to raid your retirement funds in a crisis. ,,abcnews,https://abcnews.go.com/,2020-04-13 16:54:02.692048
,. 'Rolling reentry' of economy possible soon: Fauci. ,,abcnews,https://abcnews.go.com/,2020-04-13 16:54:02.692048
,. Officials warn NYC could run out of test swabs. ,,abcnews,https://abcnews.go.com/,2020-04-13 16:54:02.692048
,. Ex-Senate staffer accuses Biden of sexual assault. ,,abcnews,https://abcnews.go.com/,2020-04-13 16:54:02.692048
,. Countries face pressure to loosen restrictions. ,,abcnews,https://abcnews.go.com/,2020-04-13 16:54:02.692048
,. Trump fundraising slows amid outbreak. ,,abcnews,https://abcnews.go.com/,2020-04-13 16:54:02.692048
,. Supreme Court to hold May arguments virtually. ,,abcnews,https://abcnews.go.com/,2020-04-13 16:54:02.692048
,. Virus-era decisions: Way too many with high stakes. ,,abcnews,https://abcnews.go.com/,2020-04-13 16:54:02.692048
,. Trump's developer friend dies of coronavirus. ,,abcnews,https://abcnews.go.com/,2020-04-13 16:54:02.692048
,. Japan's leader slammed over 'stay home' tweet. ,,abcnews,https://abcnews.go.com/,2020-04-13 16:54:02.692048
,. How to raid your retirement funds in a crisis. ,,abcnews,https://abcnews.go.com/,2020-04-13 16:54:02.692048
,. Trump fundraising slows amid outbreak. ,,abcnews,https://abcnews.go.com/,2020-04-13 16:54:02.692048
,. Supreme Court to hold May arguments virtually. ,,abcnews,https://abcnews.go.com/,2020-04-13 16:54:02.692048
,. Virus-era decisions: Way too many with high stakes. ,,abcnews,https://abcnews.go.com/,2020-04-13 16:54:02.692048
,. Trump's developer friend dies of coronavirus. ,,abcnews,https://abcnews.go.com/,2020-04-13 16:54:02.692048
,. Japan's leader slammed over 'stay home' tweet. ,,abcnews,https://abcnews.go.com/,2020-04-13 16:54:02.692048
,. How to raid your retirement funds in a crisis. ,,abcnews,https://abcnews.go.com/,2020-04-13 16:54:02.692048
,. Coronavirus upends Putin’s agenda in Russia. ,,abcnews,https://abcnews.go.com/,2020-04-13 16:54:02.692048
,. Some athletes get unexpected chance at Olympics. ,,abcnews,https://abcnews.go.com/,2020-04-13 16:54:02.692048
,. Olympics delay costs IOC 'several hundred million'. ,,abcnews,https://abcnews.go.com/,2020-04-13 16:54:02.692048
,. Backup hospital in Memphis worries resident. ,,abcnews,https://abcnews.go.com/,2020-04-13 16:54:02.692048
,. Sex abuse in Pakistan's religious schools endemic. ,,abcnews,https://abcnews.go.com/,2020-04-13 16:54:02.692048
,. Michelle Obama group backs more voting options. ,,abcnews,https://abcnews.go.com/,2020-04-13 16:54:02.692048
,. South Korean churches hold Easter services online. ,,abcnews,https://abcnews.go.com/,2020-04-13 16:54:02.692048
,. Royal Caribbean founder who helped grow field dies. ,,abcnews,https://abcnews.go.com/,2020-04-13 16:54:02.693050
,. Turkey charts less restrictive virus path. ,,abcnews,https://abcnews.go.com/,2020-04-13 16:54:02.693050
,. Global pact forged to contain oil price crash. ,,abcnews,https://abcnews.go.com/,2020-04-13 16:54:02.693050
,. Stores try to stay relevant while doors are closed. ,,abcnews,https://abcnews.go.com/,2020-04-13 16:54:02.693050
,. PHOTOS: Couple gets police help to wed amid curfew. ,,abcnews,https://abcnews.go.com/,2020-04-13 16:54:02.693050
,. World Bank sees dip in Latin American economy. ,,abcnews,https://abcnews.go.com/,2020-04-13 16:54:02.693050
,. World's militaries face a new enemy in virus. ,,abcnews,https://abcnews.go.com/,2020-04-13 16:54:02.693050
,". India, Pakistan troops trade heavy fire in Kashmir. ",,abcnews,https://abcnews.go.com/,2020-04-13 16:54:02.693050
,. UN urges religious leaders to work for peace. ,,abcnews,https://abcnews.go.com/,2020-04-13 16:54:02.693050
,. Virus measures trigger prison riot in Indonesia. ,,abcnews,https://abcnews.go.com/,2020-04-13 16:54:02.693050
,. Severe weather set to strike East Coast. 'Rolling reentry' of economy possible soon: Fauci. Officials warn NYC could run out of test swabs. George Stephanopoulos tests positive for COVID-19 . Ex-Senate staffer accuses Biden of sexual assault. Countries face pressure to loosen restrictions. Trump fundraising slows amid outbreak. Supreme Court to hold May arguments virtually. Virus-era decisions: Way too many with high stakes. Trump's developer friend dies of coronavirus. Japan's leader slammed over 'stay home' tweet. How to raid your retirement funds in a crisis. ,,abcnews,https://abcnews.go.com/,2020-04-13 16:54:02.770258
,. Severe weather set to strike East Coast. 'Rolling reentry' of economy possible soon: Fauci. Officials warn NYC could run out of test swabs. George Stephanopoulos tests positive for COVID-19 . Ex-Senate staffer accuses Biden of sexual assault. Countries face pressure to loosen restrictions. Trump fundraising slows amid outbreak. Supreme Court to hold May arguments virtually. Virus-era decisions: Way too many with high stakes. Trump's developer friend dies of coronavirus. Japan's leader slammed over 'stay home' tweet. How to raid your retirement funds in a crisis. ,,abcnews,https://abcnews.go.com/,2020-04-13 16:54:02.770258
,. Play. ABCNews.com. 2:19. Aerial footage shows extensive damage to homes from Louisiana tornado. Doctors tie the knot at hospital amid coronavirus pandemic. 0:25. Thunderbirds fly over Las Vegas in tribute to front line workers. 0:50. Drone used as part of experimental disinfection operation. 0:47. Firefighters and police officers cheer Long Island's St. Francis Hospital in New York. 0:49. ,,abcnews,https://abcnews.go.com/,2020-04-13 16:54:02.770760
,. Trump fundraising slows amid outbreak. Supreme Court to hold May arguments virtually. Virus-era decisions: Way too many with high stakes. Trump's developer friend dies of coronavirus. Japan's leader slammed over 'stay home' tweet. How to raid your retirement funds in a crisis. ,,abcnews,https://abcnews.go.com/,2020-04-13 16:54:02.770760
,. Coronavirus upends Putin’s agenda in Russia. PM Johnson thanks staff for 'saving his life'. Some athletes get unexpected chance at Olympics. Olympics delay costs IOC 'several hundred million'. Backup hospital in Memphis worries resident. Sex abuse in Pakistan's religious schools endemic. Navigating coronavirus information. Michelle Obama group backs more voting options. South Korean churches hold Easter services online. DOJ to probe restrictions on religious gatherings. ,,abcnews,https://abcnews.go.com/,2020-04-13 16:54:02.771261
,". Royal Caribbean founder who helped grow field dies. Turkey charts less restrictive virus path. Global pact forged to contain oil price crash. Stores try to stay relevant while doors are closed. PHOTOS: Couple gets police help to wed amid curfew. World Bank sees dip in Latin American economy. World's militaries face a new enemy in virus. India, Pakistan troops trade heavy fire in Kashmir. UN urges religious leaders to work for peace. Virus measures trigger prison riot in Indonesia. ",,abcnews,https://abcnews.go.com/,2020-04-13 16:54:02.771261
,. Play. ABCNews.com. 2:19. Aerial footage shows extensive damage to homes from Louisiana tornado. ,,abcnews,https://abcnews.go.com/,2020-04-13 16:54:02.840446
,. Doctors tie the knot at hospital amid coronavirus pandemic. 0:25. ,,abcnews,https://abcnews.go.com/,2020-04-13 16:54:02.840446
,. Thunderbirds fly over Las Vegas in tribute to front line workers. 0:50. ,,abcnews,https://abcnews.go.com/,2020-04-13 16:54:02.840446
,. Drone used as part of experimental disinfection operation. 0:47. ,,abcnews,https://abcnews.go.com/,2020-04-13 16:54:02.840446
,. Firefighters and police officers cheer Long Island's St. Francis Hospital in New York. 0:49. ,,abcnews,https://abcnews.go.com/,2020-04-13 16:54:02.840446
"Coronavirus Live Updates: As Social Curbs Slow Spread, Pressure Grows to Ease Them",Policymakers around the world are debating when and how to start reopening businesses. Earlier interventions on the West Coast may have limited the virus’s effects. A major meat plant closes indefinitely after nearly 300 workers test positive.,,,https://api.nytimes.com/svc/topstories/v2/home.json?api-key=eBq6OD6zH4nB44UytxFeMNsJtL8A4pdv,2020-04-13 16:54:03.693819
Extended Lockdowns and New Outbreaks as Nations Weigh Next Steps on Coronavirus: Live Coverage,"Almost 100 new cases in China were linked to people returning from Russia. A study of a drug, related to the one President Trump has promoted, was halted after patients developed heartbeat irregularities.",,,https://api.nytimes.com/svc/topstories/v2/home.json?api-key=eBq6OD6zH4nB44UytxFeMNsJtL8A4pdv,2020-04-13 16:54:03.693819
Mayor and Governor Clash Over N.Y.C. School Shutdown: Live Updates,"Mayor de Blasio said he would keep schools closed for the rest of the year, but Governor Cuomo says that was for him to decide.",,,https://api.nytimes.com/svc/topstories/v2/home.json?api-key=eBq6OD6zH4nB44UytxFeMNsJtL8A4pdv,2020-04-13 16:54:03.693819
How a Premier U.S. Drug Company Became a Virus ‘Super Spreader’,"Biogen employees unwittingly spread the coronavirus from Massachusetts to Indiana, Tennessee and North Carolina.",,,https://api.nytimes.com/svc/topstories/v2/home.json?api-key=eBq6OD6zH4nB44UytxFeMNsJtL8A4pdv,2020-04-13 16:54:03.693819
Putin’s Long War Against American Science,"A decade of health disinformation promoted by President Vladimir Putin of Russia has sown wide confusion, hurt major institutions and encouraged the spread of deadly illnesses.",,,https://api.nytimes.com/svc/topstories/v2/home.json?api-key=eBq6OD6zH4nB44UytxFeMNsJtL8A4pdv,2020-04-13 16:54:03.693819
"Oil Nations, Prodded by Trump, Reach Deal to Slash Production","The deal will reduce output by 9.7 million barrels a day. While significant, the cut falls far short of what is needed to bring oil production in line with demand.",,,https://api.nytimes.com/svc/topstories/v2/home.json?api-key=eBq6OD6zH4nB44UytxFeMNsJtL8A4pdv,2020-04-13 16:54:03.693819
SoftBank Faces a $17 Billion Hit and Stocks Dip: Live Updates,The latest on stock market and business news during the coronavirus outbreak.,,,https://api.nytimes.com/svc/topstories/v2/home.json?api-key=eBq6OD6zH4nB44UytxFeMNsJtL8A4pdv,2020-04-13 16:54:03.693819
Big Business Pledged Gentler Capitalism. It’s Not Happening in a Pandemic.,"C.E.O.s who signed a celebrated Business Roundtable document, promising to elevate worker interests, are now resorting to furloughs.",,,https://api.nytimes.com/svc/topstories/v2/home.json?api-key=eBq6OD6zH4nB44UytxFeMNsJtL8A4pdv,2020-04-13 16:54:03.693819
How Thousands of Chinese Gently Mourn a Virus Whistle-Blower,Dr. Li Wenliang tried to warn his country but was silenced. Now its traumatized people visit his spirit online.,,,https://api.nytimes.com/svc/topstories/v2/home.json?api-key=eBq6OD6zH4nB44UytxFeMNsJtL8A4pdv,2020-04-13 16:54:03.693819
‘I Cried Multiple Times’: Now Doctors Are the Ones Saying Goodbye,Doctors find themselves in the wrenching position of arranging conversations between critically ill coronavirus patients and family members.,,,https://api.nytimes.com/svc/topstories/v2/home.json?api-key=eBq6OD6zH4nB44UytxFeMNsJtL8A4pdv,2020-04-13 16:54:03.693819
Hospitals Are Inundated. Some Foreign-Born Health Workers Are Blocked From Helping.,"Nurses and doctors are ensnared by red tape and visa rules that prevent them from working in U.S. hospitals, where they are needed to respond to the coronavirus.",,,https://api.nytimes.com/svc/topstories/v2/home.json?api-key=eBq6OD6zH4nB44UytxFeMNsJtL8A4pdv,2020-04-13 16:54:03.693819
The Coronavirus Class Divide: Space and Privacy,"“Shelter in place” is a dictate that assumes the existence of shelter — the safe, stable, controlled environment that poor people often lack.",,,https://api.nytimes.com/svc/topstories/v2/home.json?api-key=eBq6OD6zH4nB44UytxFeMNsJtL8A4pdv,2020-04-13 16:54:03.693819
"The East Coast, Always in the Spotlight, Owes a Debt to the West","California, Oregon and Washington have shipped 1,000 ventilators to New York. Should Western states be getting more attention for their relative success in battling Covid-19?",,,https://api.nytimes.com/svc/topstories/v2/home.json?api-key=eBq6OD6zH4nB44UytxFeMNsJtL8A4pdv,2020-04-13 16:54:03.693819
‘There Will Be Losses’: How a Captain’s Plea Exposed a Rift in the Military,"The coronavirus crisis aboard the carrier Theodore Roosevelt spurred another chapter in the hollowing out of the Navy’s leadership, in particular under the Trump administration.",,,https://api.nytimes.com/svc/topstories/v2/home.json?api-key=eBq6OD6zH4nB44UytxFeMNsJtL8A4pdv,2020-04-13 16:54:03.693819
Quarantine as a Shared Experience,Some families are sheltering in place together as a way to balance child care and work demands — at home or farther afield.,,,https://api.nytimes.com/svc/topstories/v2/home.json?api-key=eBq6OD6zH4nB44UytxFeMNsJtL8A4pdv,2020-04-13 16:54:03.693819
The Art (and Awkwardness) of a Virtual Haircut,My husband’s hair was looking shaggy. So were my bangs. A hairstylist came to our rescue — or did she? — over video chat.,,,https://api.nytimes.com/svc/topstories/v2/home.json?api-key=eBq6OD6zH4nB44UytxFeMNsJtL8A4pdv,2020-04-13 16:54:03.693819
Fitness Instructors Flock Online to Pump You Up,"With widespread stay-at-home orders, they are using social media to stream their workouts. But many trainers are facing financial straits from a lack of paying clientele.",,,https://api.nytimes.com/svc/topstories/v2/home.json?api-key=eBq6OD6zH4nB44UytxFeMNsJtL8A4pdv,2020-04-13 16:54:03.693819
The Creative Circles Defining the Culture,"Whether united by outlook or identity, happenstance or choice, these communities have shaped the worlds of art, fashion, film and more.",,,https://api.nytimes.com/svc/topstories/v2/home.json?api-key=eBq6OD6zH4nB44UytxFeMNsJtL8A4pdv,2020-04-13 16:54:03.693819
"Coronavirus, Anthony Fauci, Tornadoes: Your Monday Briefing",Here's what you need to know.,,,https://api.nytimes.com/svc/topstories/v2/home.json?api-key=eBq6OD6zH4nB44UytxFeMNsJtL8A4pdv,2020-04-13 16:54:03.693819
"Why Community Health Clinics Are Vital, but Hurting",Monday: A look at the clinics that care for some of California’s most vulnerable patients.,,,https://api.nytimes.com/svc/topstories/v2/home.json?api-key=eBq6OD6zH4nB44UytxFeMNsJtL8A4pdv,2020-04-13 16:54:03.693819
Voices of the Pandemic,"Screaming children, worried employees, sick parents and anxious grocery shoppers: This is a peek inside our new world.",,,https://api.nytimes.com/svc/topstories/v2/home.json?api-key=eBq6OD6zH4nB44UytxFeMNsJtL8A4pdv,2020-04-13 16:54:03.693819
Can Our Phones Stop a Pandemic?,Some countries are using location data from smartphones to fight the pandemic. Should the United States?,,,https://api.nytimes.com/svc/topstories/v2/home.json?api-key=eBq6OD6zH4nB44UytxFeMNsJtL8A4pdv,2020-04-13 16:54:03.693819
Frosted Flakes,We explore “Tiger King” and what it says about America’s unique relationship to freedom.,,,https://api.nytimes.com/svc/topstories/v2/home.json?api-key=eBq6OD6zH4nB44UytxFeMNsJtL8A4pdv,2020-04-13 16:54:03.693819
I Was Fired Because of the Coronavirus,Domestic workers need your help. And you need ours.,,,https://api.nytimes.com/svc/topstories/v2/home.json?api-key=eBq6OD6zH4nB44UytxFeMNsJtL8A4pdv,2020-04-13 16:54:03.693819
Are We All in This Together?,The pandemic has helpfully scrambled how we value everyone’s economic and social roles.,,,https://api.nytimes.com/svc/topstories/v2/home.json?api-key=eBq6OD6zH4nB44UytxFeMNsJtL8A4pdv,2020-04-13 16:54:03.693819
Their Calling Was to Lay Hands on the Sick. Then Came the Coronavirus.,"How the pandemic transformed the lives and ministry of eight Manhattan friars, and what their example can teach the rest of us.",,,https://api.nytimes.com/svc/topstories/v2/home.json?api-key=eBq6OD6zH4nB44UytxFeMNsJtL8A4pdv,2020-04-13 16:54:03.693819
When Will Life Be Normal Again? We Just Don’t Know,"As some enter a month or more of lockdown, we have more questions than answers.",,,https://api.nytimes.com/svc/topstories/v2/home.json?api-key=eBq6OD6zH4nB44UytxFeMNsJtL8A4pdv,2020-04-13 16:54:03.693819
The Brother Killer,"Many factors make blacks, especially black men, particularly vulnerable to the coronavirus.",,,https://api.nytimes.com/svc/topstories/v2/home.json?api-key=eBq6OD6zH4nB44UytxFeMNsJtL8A4pdv,2020-04-13 16:54:03.693819
Why We Desperately Need Oversight of the Coronavirus Stimulus Spending,Rigorous watchdogs can ensure that vast amounts of taxpayer money aren’t lost to fraud or handed out as political favors.,,,https://api.nytimes.com/svc/topstories/v2/home.json?api-key=eBq6OD6zH4nB44UytxFeMNsJtL8A4pdv,2020-04-13 16:54:03.693819
The One Kind of Distancing We Can’t Afford,"The only way to fight this pandemic is through identification with its victims, not deliberate estrangement from them.",,,https://api.nytimes.com/svc/topstories/v2/home.json?api-key=eBq6OD6zH4nB44UytxFeMNsJtL8A4pdv,2020-04-13 16:54:03.693819
Who Is Immune to the Coronavirus?,"About this question, too, decisions with great consequences are being made, as they must be, based on only glimmers of data.",,,https://api.nytimes.com/svc/topstories/v2/home.json?api-key=eBq6OD6zH4nB44UytxFeMNsJtL8A4pdv,2020-04-13 16:54:03.693819
A Corporate Merger Cost America Ventilators,The United States’ flawed approach to consolidation in the health care industry can endanger public health.,,,https://api.nytimes.com/svc/topstories/v2/home.json?api-key=eBq6OD6zH4nB44UytxFeMNsJtL8A4pdv,2020-04-13 16:54:03.693819
Joe Biden: My Plan to Safely Reopen America,An effective strategy to beat the virus is the ultimate answer to how we get our economy back on track.,,,https://api.nytimes.com/svc/topstories/v2/home.json?api-key=eBq6OD6zH4nB44UytxFeMNsJtL8A4pdv,2020-04-13 16:54:03.693819
Some Countries Face an Awful Question: Death by Coronavirus or by Hunger?,The pandemic makes it nearly impossible in some places to social distance and to get food at the same time.,,,https://api.nytimes.com/svc/topstories/v2/home.json?api-key=eBq6OD6zH4nB44UytxFeMNsJtL8A4pdv,2020-04-13 16:54:03.693819
"50 Years Ago, 3 Astronauts Survived Apollo 13. Could It Happen Again?","A trip to the moon later this decade should be safer, but it won’t be safe.",,,https://api.nytimes.com/svc/topstories/v2/home.json?api-key=eBq6OD6zH4nB44UytxFeMNsJtL8A4pdv,2020-04-13 16:54:03.693819
Why Am I Having Weird Dreams Lately?,Because we all are. But know this: You can program your dreams.,,,https://api.nytimes.com/svc/topstories/v2/home.json?api-key=eBq6OD6zH4nB44UytxFeMNsJtL8A4pdv,2020-04-13 16:54:03.693819
Missing an Ingredient? Here’s What You Can Use Instead,Don’t worry: You probably have something in your kitchen that will work. It might even improve the recipe.,,,https://api.nytimes.com/svc/topstories/v2/home.json?api-key=eBq6OD6zH4nB44UytxFeMNsJtL8A4pdv,2020-04-13 16:54:03.693819
Examining Tara Reade’s Sexual Assault Allegation Against Joe Biden,"Ms. Reade, a former Senate aide, has accused Mr. Biden of assaulting her in 1993 and says she told others about it. A Biden spokeswoman said the allegation is false, and former Senate office staff members do not recall such an incident.",,,https://api.nytimes.com/svc/topstories/v2/home.json?api-key=eBq6OD6zH4nB44UytxFeMNsJtL8A4pdv,2020-04-13 16:54:03.693819
Wisconsin Election Results: What to Watch For,"Nearly a week after voters in the state went to the polls in the middle of a pandemic, results from an important Wisconsin Supreme Court race and the presidential primary will arrive.",,,https://api.nytimes.com/svc/topstories/v2/home.json?api-key=eBq6OD6zH4nB44UytxFeMNsJtL8A4pdv,2020-04-13 16:54:03.693819
"Cities Close Streets to Cars, Opening Space for Social Distancing","Boston, Minneapolis, Oakland and other cities have temporarily banned through traffic on streets, giving pedestrians and cyclists extra elbow room during the coronavirus pandemic.",,,https://api.nytimes.com/svc/topstories/v2/home.json?api-key=eBq6OD6zH4nB44UytxFeMNsJtL8A4pdv,2020-04-13 16:54:03.693819
"Stirling Moss, One of the Greatest Drivers of All Time, Dies at 90","Known for his brash, puckish persona, he won 212 of his 529 races, including 16 Grand Prix victories, but never won the Grand Prix Championship title.",,,https://api.nytimes.com/svc/topstories/v2/home.json?api-key=eBq6OD6zH4nB44UytxFeMNsJtL8A4pdv,2020-04-13 16:54:03.693819
"Pay Cuts Come to Condé Nast, the Glossy Publisher of Vogue and Vanity Fair",The magazine company says it is experiencing “significant financial pressure” and imposing cost-saving measures across the globe.,,,https://api.nytimes.com/svc/topstories/v2/home.json?api-key=eBq6OD6zH4nB44UytxFeMNsJtL8A4pdv,2020-04-13 16:54:03.693819
At Least 18 Killed as Tornadoes and Severe Weather Strike Southern States,"A storm tore a destructive path across parts of the South, where a tornado in northeastern Louisiana damaged houses and commercial buildings.",,,https://api.nytimes.com/svc/topstories/v2/home.json?api-key=eBq6OD6zH4nB44UytxFeMNsJtL8A4pdv,2020-04-13 16:54:03.693819
Alexandria Ocasio-Cortez Has Never Spoken to Joe Biden. Here’s What She Would Say.,"In an interview, Ms. Ocasio-Cortez said she intended to support the presumptive Democratic nominee, but the “process of coming together should be uncomfortable for everyone involved.”",,,https://api.nytimes.com/svc/topstories/v2/home.json?api-key=eBq6OD6zH4nB44UytxFeMNsJtL8A4pdv,2020-04-13 16:54:03.693819
"Bob Iger Thought He Was Leaving on Top. Now, He’s Fighting for Disney’s Life.",The former C.E.O. thought he was riding into the sunset. Now he’s reasserting control and reimagining Disney as a company with fewer employees and more thermometers.,,,https://api.nytimes.com/svc/topstories/v2/home.json?api-key=eBq6OD6zH4nB44UytxFeMNsJtL8A4pdv,2020-04-13 16:54:03.693819
Damage From OxyContin Continues to Be Revealed,"Research shows Purdue Pharma focused its marketing in states with lighter prescription regulation, with deadly consequences.",,,https://api.nytimes.com/svc/topstories/v2/home.json?api-key=eBq6OD6zH4nB44UytxFeMNsJtL8A4pdv,2020-04-13 16:54:03.693819
How to Put Your Pantry in Order (and Stop Wasting Food),Step one: Start by making a mess. Here’s what to do after that.,,,https://api.nytimes.com/svc/topstories/v2/home.json?api-key=eBq6OD6zH4nB44UytxFeMNsJtL8A4pdv,2020-04-13 16:54:03.693819
What We Can Learn From European Dog Culture,"When I went to Europe, people asked: Is something wrong with American dogs? The answer has more to do with us than our pets.",,,https://api.nytimes.com/svc/topstories/v2/home.json?api-key=eBq6OD6zH4nB44UytxFeMNsJtL8A4pdv,2020-04-13 16:54:03.693819
Surfaces? Sneezes? Sex? How the Coronavirus Can and Cannot Spread,What you need to know about how the virus is transmitted.,,,https://api.nytimes.com/svc/topstories/v2/home.json?api-key=eBq6OD6zH4nB44UytxFeMNsJtL8A4pdv,2020-04-13 16:54:03.693819
How to Look Your Best on a Webcam,Check your lighting and be deliberate about the background you’re showing the world.,,,https://api.nytimes.com/svc/topstories/v2/home.json?api-key=eBq6OD6zH4nB44UytxFeMNsJtL8A4pdv,2020-04-13 16:54:03.693819
Don’t Overdo the Coronavirus Stockpiling,"How to shop for food responsibly, without overstocking your bunker — and why you should only buy what you need.",,,https://api.nytimes.com/svc/topstories/v2/home.json?api-key=eBq6OD6zH4nB44UytxFeMNsJtL8A4pdv,2020-04-13 16:54:03.693819
"A Dream Deferred, for Now",The coronavirus has pushed Deborah Roberts’s art exhibition at the Contemporary Austin at least to January. She is looking at the postponement as a gift.,,,https://api.nytimes.com/svc/topstories/v2/home.json?api-key=eBq6OD6zH4nB44UytxFeMNsJtL8A4pdv,2020-04-13 16:54:03.693819
"Family History, Inscribed on Easter Eggs",These decorated eggs trace the stories of my grandmother’s life and the hardships she survived.,,,https://api.nytimes.com/svc/topstories/v2/home.json?api-key=eBq6OD6zH4nB44UytxFeMNsJtL8A4pdv,2020-04-13 16:54:03.693819
"With A.I., the Secret Life of Pets Is Not So Secret",New technology in streaming cameras can flag unusual behavior or suggest why the dog might be barking.,,,https://api.nytimes.com/svc/topstories/v2/home.json?api-key=eBq6OD6zH4nB44UytxFeMNsJtL8A4pdv,2020-04-13 16:54:03.693819
The Coronavirus Derails Marina Abramovic’s Maria Callas Opera,“7 Deaths of Maria Callas” should have been the culmination of a 60-year obsession. Now its future is uncertain.,,,https://api.nytimes.com/svc/topstories/v2/home.json?api-key=eBq6OD6zH4nB44UytxFeMNsJtL8A4pdv,2020-04-13 16:54:03.693819
How to Pass Time in a Pandemic,"Ten writers recommend diversions, and new ways to think about the necessary chores of home life.",,,https://api.nytimes.com/svc/topstories/v2/home.json?api-key=eBq6OD6zH4nB44UytxFeMNsJtL8A4pdv,2020-04-13 16:54:03.693819
7 Answers to Questions About the Malaria Drug Trump Keeps Pushing,"Here are the facts on hydroxychloroquine, which the president has promoted despite little evidence that it works against the coronavirus.",,,https://api.nytimes.com/svc/topstories/v2/home.json?api-key=eBq6OD6zH4nB44UytxFeMNsJtL8A4pdv,2020-04-13 16:54:03.693819
Managing Coronavirus Fears,There are important health reasons to tamp down excessive anxiety that can accompany this viral threat.,,,https://api.nytimes.com/svc/topstories/v2/home.json?api-key=eBq6OD6zH4nB44UytxFeMNsJtL8A4pdv,2020-04-13 16:54:03.693819
Smokers and Vapers May Be at Greater Risk for Covid-19,"Tobacco and marijuana products damage lungs, where the virus does its harm. Health officials are urging people to quit, and temporary sales bans are even being discussed.",,,https://api.nytimes.com/svc/topstories/v2/home.json?api-key=eBq6OD6zH4nB44UytxFeMNsJtL8A4pdv,2020-04-13 16:54:03.693819
Poachers Kill More Rhinos as Coronavirus Halts Tourism to Africa,Threatened and endangered animals may become additional casualties of the pandemic.,,,https://api.nytimes.com/svc/topstories/v2/home.json?api-key=eBq6OD6zH4nB44UytxFeMNsJtL8A4pdv,2020-04-13 16:54:03.693819
Trump Lashes Out at Fauci Amid Criticism of Slow Virus Response,The president retweeted a post calling for the government’s top infectious disease specialist to be fired after the doctor acknowledged that shutting down the country earlier could have saved lives.,,,https://api.nytimes.com/svc/topstories/v2/home.json?api-key=eBq6OD6zH4nB44UytxFeMNsJtL8A4pdv,2020-04-13 16:54:03.693819
Tom Hanks Hosts a Made-From-Home Edition of ‘S.N.L.’,"Larry David, Alec Baldwin and Chris Martin were among the celebrity guests who appeared from their home quarantines in an episode that also paid tribute to Hal Willner.",,,https://api.nytimes.com/svc/topstories/v2/home.json?api-key=eBq6OD6zH4nB44UytxFeMNsJtL8A4pdv,2020-04-13 16:54:03.693819
LiveLiveToo early to lift restrictions in UK - minister,"The high level of coronavirus deaths is deeply concerning, senior UK minister Michael Gove says.",,bbcnews,https://www.bbc.com/news,2020-04-19 15:01:40.559017
LiveLiveToo early to lift restrictions in UK - minister,"The high level of coronavirus deaths is deeply concerning, senior UK minister Michael Gove says.",,bbcnews,https://www.bbc.com/news,2020-04-19 15:01:40.559017
Spain to allow children outside after six weeks,"Their confinement will soon be eased, as the latest death toll from coronavirus shows a dip.",,bbcnews,https://www.bbc.com/news,2020-04-19 15:01:40.560019
Star-studded concert celebrates health workers,"Lady Gaga, Billie Eilish, Taylor Swift, Paul McCartney and the Rolling Stones all play live at home.",,bbcnews,https://www.bbc.com/news,2020-04-19 15:01:40.560019
Video 1 minute 33 seconds'You can catch Covid-19 more than once',A scientist working on a coronavirus vaccine says fighting off Covid-19 doesn't guarantee lifelong immunity.,,bbcnews,https://www.bbc.com/news,2020-04-19 15:01:40.560019
Video 46 secondsUS protests over coronavirus lockdown,Restrictions brought in to try to stop the spread of Covid-19 prompt demonstrations.,,bbcnews,https://www.bbc.com/news,2020-04-19 15:01:40.560019
Video 1 minute 7 secondsThe internet has fun with the BBC News theme tune,"Piano, dance, drums... people are sharing videos of their takes on the familiar music.",,bbcnews,https://www.bbc.com/news,2020-04-19 15:01:40.560019
Orthodox Christians mark Easter under lockdown,The Holy Fire ceremony goes ahead in Jerusalem as most worshippers worldwide are told to stay at home.,,bbcnews,https://www.bbc.com/news,2020-04-19 15:01:40.560019
Lifting lockdown requires 'balanced judgement',"Cabinet Office minister Michael Gove says reports schools could reopen on 11 May are ""not true"".",,bbcnews,https://www.bbc.com/news,2020-04-19 15:01:40.560019
Will Covid-19 accelerate the use of robots at work?,Robot workers can help us keep social distance but once machines take over it will be hard to go back.,,bbcnews,https://www.bbc.com/news,2020-04-19 15:01:40.560019
Care home virus deaths 'far higher' than figures,A new report suggests deaths in residential care linked to Covid-19 could have doubled over a month.,,bbcnews,https://www.bbc.com/news,2020-04-19 15:01:40.560019
